2017,10,3,0
2017,10,4,0
2017,10,5,0
2017,10,6,0
2017,10,7,0
2017,10,8,0
2017,10,9,0
2017,10,10,0
2017,10,11,0.9
2017,10,12,4.2
2017,10,13,53.5
2017,10,14,29.5
2017,10,15,0
2017,10,16,0
2017,10,17,0
2017,10,18,17.7
2017,10,19,49.4
2017,10,20,1.8
2017,10,21,0.3
2017,10,22,4
2017,10,23,2.5
2017,10,24,4.9
2017,10,25,1.9
2017,10,26,0
2017,10,27,2.9
2017,10,28,128.8
2017,10,29,57.2
2017,10,30,5.6
2017,10,31,30.3
2017,11,1,1.2
2017,11,2,0
2017,11,3,1.5
2017,11,4,12.5
2017,11,5,19.7
2017,11,6,50.9
2017,11,7,31.7
2017,11,8,35
2017,11,9,24.9
2017,11,10,1.2
2017,11,11,44.7
2017,11,12,7
2017,11,13,0
2017,11,14,0
2017,11,15,0
2017,11,16,3
2017,11,17,3.1
2017,11,18,42.1
2017,11,19,11.6
2017,11,20,6.7
2017,11,21,89.6
2017,11,22,15.6
2017,11,23,29.5
2017,11,24,0
2017,11,25,59.7
2017,11,26,9.4
2017,11,27,4.5
2017,11,28,18.4
2017,11,29,0
2017,11,30,57.6
2017,12,1,58.9
2017,12,2,13.6
2017,12,3,0
2017,12,4,29.6
2017,12,5,117.8
2017,12,6,0
2017,12,7,38.3
2017,12,8,31.4
2017,12,9,41.1
2017,12,10,6
2017,12,11,0.8
2017,12,12,6.8
2017,12,13,0.5
2017,12,14,30.6
2017,12,15,0.7
2017,12,16,9.3
2017,12,17,0
2017,12,18,89.5
2017,12,19,0
2017,12,20,3.8
2017,12,21,26
2017,12,22,44.1
2017,12,23,37.7
2017,12,24,46.2
2017,12,25,124.9
2017,12,26,0
2017,12,27,35.4
2017,12,28,16
2017,12,29,12.3
2017,12,30,0
2017,12,31,90.9
2018,1,1,22.5
2018,1,2,50.6
2018,1,3,59.1
2018,1,4,23.2
2018,1,5,12.3
2018,1,6,12.8
2018,1,7,9.3
2018,1,8,0
2018,1,9,2.7
2018,1,10,26.2
2018,1,11,30.4
2018,1,12,13.9
2018,1,13,15.7
2018,1,14,67.8
2018,1,15,5.5
2018,1,16,0.5
2018,1,17,47.3
2018,1,18,8
2018,1,19,58
2018,1,20,3.4
2018,1,21,56.3
2018,1,22,4.2
2018,1,23,7.1
2018,1,24,8
2018,1,25,0
2018,1,26,21.2
2018,1,27,10.8
2018,1,28,47.5
2018,1,29,62.2
2018,1,30,6.7
2018,1,31,7.2
2018,2,1,43.3
2018,2,2,29.2
2018,2,3,4.6
2018,2,4,4.6
2018,2,5,8.1
2018,2,6,0.6
2018,2,7,7
2018,2,8,40.3
2018,2,9,19.4
2018,2,10,3.1
2018,2,11,14
2018,2,12,23.8
2018,2,13,90.6
2018,2,14,1
2018,2,15,48.3
2018,2,16,0
2018,2,17,38.2
2018,2,18,49.3
2018,2,19,4.7
2018,2,20,39.7
2018,2,21,7.8
2018,2,22,40
2018,2,23,9.8
2018,2,24,8.7
2018,2,25,20.8
2018,2,26,8.8
2018,2,27,9.3
2018,2,28,59.5
2018,3,1,40.7
2018,3,2,0.5
2018,3,3,32.3
2018,3,4,20
2018,3,5,8.8
2018,3,6,23.8
2018,3,7,2.3
2018,3,8,0.6
2018,3,9,191.3
2018,3,10,45.7
2018,3,11,55.1
2018,3,12,12.2
2018,3,13,13.5
2018,3,14,7.9
2018,3,15,125.4
2018,3,16,104.5
2018,3,17,29.8
2018,3,18,82.5
2018,3,19,26
2018,3,20,45.2
2018,3,21,5.1
2018,3,22,7.3
2018,3,23,11.9
2018,3,24,150
2018,3,25,25
2018,3,26,4.9
2018,3,27,0.5
2018,3,28,6.9
2018,3,29,4
2018,3,30,3.1
2018,3,31,15.1
2018,4,1,0
2018,4,2,37
2018,4,3,5
2018,4,4,0.3
2018,4,5,37.2
2018,4,6,1.7
2018,4,7,23
2018,4,8,2.6
2018,4,9,0
2018,4,10,31.2
2018,4,11,0
2018,4,12,5.6
2018,4,13,6.8
2018,4,14,29.4
2018,4,15,12.8
2018,4,16,1
2018,4,17,2.3
2018,4,18,47.2
2018,4,19,0
2018,4,20,5
2018,4,21,0
2018,4,22,0
2018,4,23,5.4
2018,4,24,0
2018,4,25,0
2018,4,26,3.1
2018,4,27,0
2018,4,28,6.8
2018,4,29,0
2018,4,30,5.6
2018,5,1,4
2018,5,2,35.5
2018,5,3,3.7
2018,5,4,2.8
2018,5,5,24.5
2018,5,6,6.4
2018,5,7,0
2018,5,8,0.5
2018,5,9,1.8
2018,5,10,6.2
2018,5,11,15
2018,5,12,0.7
2018,5,13,0
2018,5,14,29.2
2018,5,15,0
2018,5,16,0
2018,5,17,0
2018,5,18,50.2
2018,5,19,17.3
2018,5,20,0
2018,5,21,1.3
2018,5,22,11.5
2018,5,23,1
2018,5,24,1.2
2018,5,25,0
2018,5,26,0
2018,5,27,9
2018,5,28,0
2018,5,29,7.8
2018,5,30,23.5
2018,5,31,86.2
2018,6,1,74.1
2018,6,2,120.3
2018,6,3,7.3
2018,6,4,2
2018,6,5,2.5
2018,6,6,1.2
2018,6,7,13.6
2018,6,8,0.9
2018,6,9,0
2018,6,10,0
2018,6,11,49.1
2018,6,12,0
2018,6,13,5
2018,6,14,3.1
2018,6,15,0.6
2018,6,16,0
2018,6,17,0
2018,6,18,0
2018,6,19,0
2018,6,20,0
2018,6,21,0
2018,6,22,4.4
2018,6,23,29.3
2018,6,24,3.1
2018,6,25,49.4
2018,6,26,125.6
2018,6,27,89.2
2018,6,28,12.7
2018,6,29,0.3
2018,6,30,7.5
2018,7,1,9.1
2018,7,2,86.2
2018,7,3,56.4
2018,7,4,1.5
2018,7,5,0
2018,7,6,0
2018,7,7,0
2018,7,8,0
2018,7,9,6.7
2018,7,10,0
2018,7,11,0
2018,7,12,0
2018,7,13,0
2018,7,14,0
2018,7,15,5.5
2018,7,16,0
2018,7,17,0.5
2018,7,18,0
2018,7,19,0.9
2018,7,20,17
2018,7,21,18.4
2018,7,22,0
2018,7,23,1.3
2018,7,24,5.7
2018,7,25,0
2018,7,26,0
2018,7,27,0
2018,7,28,0
2018,7,29,0
2018,7,30,36.5
2018,7,31,39.3
2018,8,1,0.5
2018,8,2,0
2018,8,3,1.1
2018,8,4,134.5
2018,8,5,11.5
2018,8,6,7.7
2018,8,7,0
2018,8,8,0.6
2018,8,9,0
2018,8,10,0
2018,8,11,0
2018,8,12,0
2018,8,13,39.6
2018,8,14,35.3
2018,8,15,22.5
2018,8,16,0
2018,8,17,0
2018,8,18,29.7
2018,8,19,26
2018,8,20,16.3
2018,8,21,0.7
2018,8,22,0.5
2018,8,23,10
2018,8,24,57.4
2018,8,25,2.8
2018,8,26,0
2018,8,27,0
2018,8,28,0
2018,8,29,0
2018,8,30,0
2018,8,31,3.1
2018,9,1,40.6
2018,9,2,6.3
2018,9,3,1.4
2018,9,4,0
2018,9,5,0
2018,9,6,0
2018,9,7,0
2018,9,8,0
2018,9,9,0
2018,9,10,6.8
2018,9,11,0
2018,9,12,0
2018,9,13,7.4
2018,9,14,3.5
2018,9,15,9.8
2018,9,16,5.4
2018,9,17,3.7
2018,9,18,9.9
2018,9,19,4.4
2018,9,20,0
2018,9,21,47.1
2018,9,22,5.2
2018,9,23,4.8
2018,9,24,0
2018,9,25,0
2018,9,26,0
2018,9,27,0
2018,9,28,0
2018,9,29,0
2018,9,30,35
2018,10,1,2.1
2018,10,2,0.8
2018,10,3,45.5
2018,10,4,47.1
2018,10,5,26.7
2018,10,6,2.4
2018,10,7,82.8
2018,10,8,25
2018,10,9,39.7
2018,10,10,32.8
2018,10,11,71.4
2018,10,12,65.4
2018,10,13,4.2
2018,10,14,16.7
2018,10,15,29.3
2018,10,16,0
2018,10,17,38
2018,10,18,0
2018,10,19,0
2018,10,20,97
2018,10,21,0
2018,10,22,12.7
2018,10,23,55.9
2018,10,24,43.7
2018,10,25,6.6
2018,10,26,26.4
2018,10,27,10.8
2018,10,28,0
2018,10,29,0
2018,10,30,0
2018,10,31,14.4
2018,11,1,0
2018,11,2,22.2
2018,11,3,0.9
2018,11,4,0
2018,11,5,14.5
2018,11,6,24.9
2018,11,7,31.2
2018,11,8,3.5
2018,11,9,0
2018,11,10,0
2018,11,11,70.6
2018,11,12,13
2018,11,13,19.1
2018,11,14,3
2018,11,15,47.2
2018,11,16,20.6
2018,11,17,12
2018,11,18,38.3
2018,11,19,49.2
2018,11,20,0
2018,11,21,6.4
2018,11,22,26.5
2018,11,23,47.9
2018,11,24,19.4
2018,11,25,2.5
2018,11,26,38.5
2018,11,27,116
2018,11,28,21.4
2018,11,29,-999
2018,11,30,2.4
2018,12,1,270.8
2018,12,2,55.4
2018,12,3,0.6
2018,12,4,0
2018,12,5,147.3
2018,12,6,16.5
2018,12,7,69.7
2018,12,8,8.4
2018,12,9,0
2018,12,10,0
2018,12,11,0.8
2018,12,12,14
2018,12,13,0
2018,12,14,67
2018,12,15,40
2018,12,16,53.2
2018,12,17,102.2
2018,12,18,37
2018,12,19,77.9
2018,12,20,1.6
2018,12,21,28.9
2018,12,22,34.2
2018,12,23,138.8
2018,12,24,26.6
2018,12,25,3.7
2018,12,26,7.8
2018,12,27,18.2
2018,12,28,105.3
2018,12,29,94.1
2018,12,30,47.7
2018,12,31,73.2
2019,1,1,22.3
2019,1,2,11.4
2019,1,3,26.7
2019,1,4,2
2019,1,5,151.3
2019,1,6,48.1
2019,1,7,20.9
2019,1,8,69.6
2019,1,9,56.9
2019,1,10,79.6
2019,1,11,95.3
2019,1,12,30.3
2019,1,13,41.2
2019,1,14,22.9
2019,1,15,12.7
2019,1,16,5.6
2019,1,17,54
2019,1,18,1.2
2019,1,19,26.4
2019,1,20,5
2019,1,21,76.8
2019,1,22,2.1
2019,1,23,0
2019,1,24,22.1
2019,1,25,9.5
2019,1,26,58
2019,1,27,64
2019,1,28,66
2019,1,29,18.5
2019,1,30,8.2
2019,1,31,76.1
2019,2,1,84.5
2019,2,2,13.6
2019,2,3,52.7
2019,2,4,45.7
2019,2,5,0.5
2019,2,6,19.2
2019,2,7,4.5
2019,2,8,3.5
2019,2,9,33.9
2019,2,10,21.3
2019,2,11,26.5
2019,2,12,2
2019,2,13,22.5
2019,2,14,23.3
2019,2,15,38.9
2019,2,16,159
2019,2,17,61.8
2019,2,18,2.4
2019,2,19,22
2019,2,20,66.1
2019,2,21,30.1
2019,2,22,16.2
2019,2,23,10.4
2019,2,24,20
2019,2,25,35
2019,2,26,131.5
2019,2,27,86.9
2019,2,28,0.3
2019,3,1,1.8
2019,3,2,35.3
2019,3,3,15.1
2019,3,4,0
2019,3,5,62.1
2019,3,6,3.2
2019,3,7,21.2
2019,3,8,0.8
2019,3,9,0
2019,3,10,9.8
2019,3,11,3.5
2019,3,12,6
2019,3,13,5
2019,3,14,85.9
2019,3,15,6.6
2019,3,16,12.5
2019,3,17,17.5
2019,3,18,3.5
2019,3,19,0
2019,3,20,2.6
2019,3,21,22.4
2019,3,22,7.5
2019,3,23,9.4
2019,3,24,72
2019,3,25,7.2
2019,3,26,5.9
2019,3,27,21.7
2019,3,28,90.7
2019,3,29,12
2019,3,30,24.4
2019,3,31,0
2019,4,1,24.6
2019,4,2,4.8
2019,4,3,54.1
2019,4,4,36.3
2019,4,5,196.3
2019,4,6,3.2
2019,4,7,0
2019,4,8,0
2019,4,9,0
2019,4,10,0
2019,4,11,6.3
2019,4,12,4.3
2019,4,13,0.6
2019,4,14,1.5
2019,4,15,85.3
2019,4,16,29.5
2019,4,17,0
2019,4,18,0
2019,4,19,47
2019,4,20,27.7
2019,4,21,59.8
2019,4,22,67.8
2019,4,23,0.8
2019,4,24,4.2
2019,4,25,52.5
2019,4,26,24.3
2019,4,27,2.1
2019,4,28,0.8
2019,4,29,38.4
2019,4,30,0
2019,5,1,0.5
2019,5,2,5.9
2019,5,3,4.8
2019,5,4,61.3
2019,5,5,0.4
2019,5,6,0
2019,5,7,14.5
2019,5,8,13.2
2019,5,9,39.9
2019,5,10,85.6
2019,5,11,27.2
2019,5,12,44.7
2019,5,13,14.4
2019,5,14,0
2019,5,15,0
2019,5,16,3.2
2019,5,17,0
2019,5,18,0
2019,5,19,0
2019,5,20,0
2019,5,21,12.1
2019,5,22,14.7
2019,5,23,97.2
2019,5,24,4.5
2019,5,25,0
2019,5,26,0
2019,5,27,7.8
2019,5,28,1.6
2019,5,29,0
2019,5,30,2.7
2019,5,31,51.9
2019,6,1,8.6
2019,6,2,18.5
2019,6,3,16.9
2019,6,4,0
2019,6,5,0
2019,6,6,0
2019,6,7,0
2019,6,8,2.1
2019,6,9,0
2019,6,10,3.3
2019,6,11,4.3
2019,6,12,17.3
2019,6,13,110.5
2019,6,14,146.1
2019,6,15,74.8
2019,6,16,10.1
2019,6,17,0.7
2019,6,18,0
2019,6,19,31.6
2019,6,20,0
2019,6,21,0
2019,6,22,0
2019,6,23,0
2019,6,24,0
2019,6,25,2.2
2019,6,26,4
2019,6,27,1.5
2019,6,28,0
2019,6,29,0
2019,6,30,31.2
2019,7,1,1
2019,7,2,50.9
2019,7,3,89.1
2019,7,4,76.7
2019,7,5,24
2019,7,6,0.9
2019,7,7,2
2019,7,8,0
2019,7,9,0
2019,7,10,0
2019,7,11,0
2019,7,12,0
2019,7,13,4.3
2019,7,14,5.7
2019,7,15,25.2
2019,7,16,16.8
2019,7,17,0
2019,7,18,5.5
2019,7,19,0.8
2019,7,20,0
2019,7,21,10
2019,7,22,54
2019,7,23,53.1
2019,7,24,25.9
2019,7,25,2
2019,7,26,1.2
2019,7,27,1.6
2019,7,28,0
2019,7,29,0
2019,7,30,0
2019,7,31,0
2019,8,1,5.6
2019,8,2,22.6
2019,8,3,0.6
2019,8,4,0
2019,8,5,0
2019,8,6,0
2019,8,7,0
2019,8,8,0
2019,8,9,0
2019,8,10,0
2019,8,11,0
2019,8,12,0
2019,8,13,7.3
2019,8,14,0.5
2019,8,15,0
2019,8,16,0
2019,8,17,0
2019,8,18,10.6
2019,8,19,4.2
2019,8,20,11.3
2019,8,21,0
2019,8,22,0
2019,8,23,0
2019,8,24,0
2019,8,25,0
2019,8,26,33.1
2019,8,27,0
2019,8,28,0
2019,8,29,0
2019,8,30,0
2019,8,31,0
2019,9,1,0.3
2019,9,2,0
2019,9,3,16.5
2019,9,4,6
2019,9,5,0
2019,9,6,0
2019,9,7,1.9
2019,9,8,66.1
2019,9,9,37.4
2019,9,10,13.6
2019,9,11,0.3
2019,9,12,71
2019,9,13,0
2019,9,14,0
2019,9,15,0
2019,9,16,0
2019,9,17,0
2019,9,18,0
2019,9,19,0
2019,9,20,14
2019,9,21,5.1
2019,9,22,0.8
2019,9,23,0
2019,9,24,0
2019,9,25,7.2
2019,9,26,21.3
2019,9,27,0
2019,9,28,0
2019,9,29,0
2019,9,30,2.1
2019,10,1,1.7
2019,10,2,3.1
2019,10,3,139.6
2019,10,4,34.3
2019,10,5,11.1
2019,10,6,73.2
2019,10,7,0
2019,10,8,0
2019,10,9,0
2019,10,10,0
2019,10,11,0
2019,10,12,18.9
2019,10,13,21
2019,10,14,36.3
2019,10,15,12.4
2019,10,16,37.4
2019,10,17,13.5
2019,10,18,2.8
2019,10,19,66.7
2019,10,20,24
2019,10,21,63.6
2019,10,22,38.7
2019,10,23,1.8
2019,10,24,0
2019,10,25,3.5
2019,10,26,54.3
2019,10,27,1.3
2019,10,28,0
2019,10,29,0
2019,10,30,4.5
2019,10,31,0.8
2019,11,1,0.5
2019,11,2,11
2019,11,3,0
2019,11,4,5.1
2019,11,5,0.5
2019,11,6,20.1
2019,11,7,15.8
2019,11,8,0.5
2019,11,9,1.9
2019,11,10,97
2019,11,11,0.8
2019,11,12,6.5
2019,11,13,21.8
2019,11,14,122.7
2019,11,15,0
2019,11,16,0
2019,11,17,4.6
2019,11,18,15
2019,11,19,0
2019,11,20,13.2
2019,11,21,12.8
2019,11,22,0.4
2019,11,23,17.6
2019,11,24,7.9
2019,11,25,2.9
2019,11,26,65.9
2019,11,27,117.2
2019,11,28,5.9
2019,11,29,0.8
2019,11,30,0.9
2019,12,1,9.8
2019,12,2,11.5
2019,12,3,15.4
2019,12,4,27.7
2019,12,5,43.3
2019,12,6,27.4
2019,12,7,64.5
2019,12,8,27.4
2019,12,9,15.4
2019,12,10,65.3
2019,12,11,11.5
2019,12,12,1.1
2019,12,13,7
2019,12,14,4.6
2019,12,15,14.1
2019,12,16,1
2019,12,17,112.8
2019,12,18,4.5
2019,12,19,8.2
2019,12,20,26.7
2019,12,21,2.8
2019,12,22,15.8
2019,12,23,11.8
2019,12,24,7.5
2019,12,25,57.2
2019,12,26,30.3
2019,12,27,29.9
2019,12,28,8.8
2019,12,29,7.3
2019,12,30,12
2019,12,31,3.1
2020,1,1,49.9
2020,1,2,12.5
2020,1,3,29.7
2020,1,4,0.5
2020,1,5,6.5
2020,1,6,71.2
2020,1,7,44.1
2020,1,8,17.9
2020,1,9,9.9
2020,1,10,24.6
2020,1,11,0.8
2020,1,12,27.4
2020,1,13,3.1
2020,1,14,3.7
2020,1,15,9.8
2020,1,16,13.3
2020,1,17,6.6
2020,1,18,0
2020,1,19,0
2020,1,20,35.8
2020,1,21,3
2020,1,22,42.3
2020,1,23,0
2020,1,24,13.7
2020,1,25,0
2020,1,26,2
2020,1,27,23.9
2020,1,28,4.8
2020,1,29,1.8
2020,1,30,53.7
2020,1,31,91.3
2020,2,1,18.2
2020,2,2,11
2020,2,3,22
2020,2,4,92.9
2020,2,5,73.2
2020,2,6,11.4
2020,2,7,175.5
2020,2,8,18.6
2020,2,9,12.2
2020,2,10,0.8
2020,2,11,24.5
2020,2,12,7
2020,2,13,16.9
2020,2,14,16.5
2020,2,15,55.3
2020,2,16,36.6
2020,2,17,32.8
2020,2,18,3
2020,2,19,57
2020,2,20,175.5
2020,2,21,23
2020,2,22,33.6
2020,2,23,6.2
2020,2,24,0.8
2020,2,25,27.2
2020,2,26,14.5
2020,2,27,35.2
2020,2,28,0
2020,2,29,47.1
2020,3,1,0
2020,3,2,1.1
2020,3,3,0.5
2020,3,4,16.3
2020,3,5,2.5
2020,3,6,0
2020,3,7,0
2020,3,8,14.7
2020,3,9,0.8
2020,3,10,0
2020,3,11,0
2020,3,12,15.2
2020,3,13,0.8
2020,3,14,13.9
2020,3,15,18.5
2020,3,16,61.9
2020,3,17,0
2020,3,18,0
2020,3,19,17.3
2020,3,20,8.6
2020,3,21,28.4
2020,3,22,40.7
2020,3,23,30.7
2020,3,24,3.3
2020,3,25,0
2020,3,26,55.2
2020,3,27,2.5
2020,3,28,42.2
2020,3,29,0
2020,3,30,60.3
2020,3,31,27.4
